Date,Price_Bitcoin,btc_return_mo,btc_return_pa
2023-06,28169.64,0.05431652131733977,0.8864797358540952
2023-06,26718.39,0.009307570262919285,0.11758964207786615
2023-06,26472,-0.002361439716958902,-0.027972116063306962
2023-06,26534.66,0.005302198811807379,0.06551505263806989
2023-06,26394.71,0.03314233331076144,0.47884237709981736
2023-06,25547.99,0.02484779512021751,0.34249430859410657
2023-06,24928.57,-0.035612803989921615,-0.3528317117513281
2023-06,25849.13,-0.0017713844371499698,-0.021050736215633914
2023-06,25895,-0.00921644880524397,-0.10515986478189909
2023-06,26135.88,0.014282526481642854,0.18551574171388285
2023-06,25767.85,-0.025584971958177993,-0.267297489415513
2023-06,26444.43,-0.0075461147285658114,-0.08688803198748796
2023-06,26645.5,0.010697757161708843,0.1362021938719462
2023-06,26363.47,-0.02158792154138256,-0.23040601458300192
2023-06,26945.16,0.050833603076239076,0.8130401598890302
2023-06,25641.7,-0.0590115505646841,-0.5180394289040635
2023-06,27249.75,0.006592967378331371,0.08204843732911415
2023-06,27071.27,-0.0041330036249770385,-0.04848403830239012
2023-06,27183.62,0.011735009855472933,0.150274101722635
2023-06,26868.32,-0.009174284860844262,-0.10470278627725915
2023-05,27117.1,-0.023599235358993442,-0.24917741095733958
2023-05,27772.51,0.002866414883402335,0.03494447154689606
2023-05,27693.13,0.004683275746225846,0.057669729703561545
2023-05,27564.04,0.03001439043557319,0.4259999419551457
2023-05,26760.83,5.792383053671024e-05,0.0006953074504314483
2023-05,26759.28,0.010157718703520446,0.1289383857858093
2023-05,26490.2,0.0033478765281622636,0.04092258241954849
2023-05,26401.81,-0.03017598895064144,-0.30766675422330025
2023-05,27223.3,0.012045675571985548,0.15451973741036662
2023-05,26899.28,0.00179545917536994,0.021759551078626593
2023-05,26851.07,-0.006407950787885364,-0.07424238922903925
2023-05,27024.24,0.006881638060860951,0.08577803391147243
2023-05,26839.54,0.0042464187562323286,0.052164149675092863
2023-05,26726.05,-0.0223767255424544,-0.23781852628215838
2023-05,27337.78,0.014141635972232391,0.18354113959514717
2023-05,26956.57,-0.014559758141609258,-0.16138327403434816
2023-05,27354.85,0.014922465879978253,0.19452265699087046
2023-05,26952.65,0.001251534234606444,0.015122221607841047
2023-05,26918.96,0.017818562672746507,0.2360738129949358
2023-05,26447.7,-0.020798276158899953,-0.22291946178819577
2023-05,27009.45,-0.031073367284123243,-0.315315145271272
2023-05,27875.64,0.007805568671289009,0.0977944854542454
2023-05,27659.74,0.003520335990183865,0.04307162873015136
2023-05,27562.71,-0.04801951575345165,-0.44596583790409194
2023-05,28953.02,0.0035173165799815553,0.04303396839917939
2023-05,28851.54,-0.02280154785391919,-0.24178347630559804
2023-05,29524.75,0.022181438481986282,0.3011755244123371
2023-05,28884.06,0.012447356106691565,0.1600304979832019
2023-05,28528.95,-0.005815132656951438,-0.06759245190151653
2023-05,28695.82,0.036581484824873334,0.5390097375243914
2023-05,27683.13,-0.05672728189625442,-0.5038108261377449
2023-04,29347.96,0.003621495886404702,0.04433409090625462
2023-04,29242.06,-0.00383890171096668,-0.04510650710128139
2023-04,29354.75,-0.009404243788181166,-0.1071930605876974
2023-04,29633.43,0.04278807073106372,0.6533037525721821
2023-04,28417.5,0.015650688358661347,0.20484840305013718
2023-04,27979.6,0.01890166074605193,0.2519507404851733
2023-04,27460.55,-0.0017369284140477115,-0.02064517257326448
2023-04,27508.33,-0.004972545558457275,-0.05806536612826718
2023-04,27645.8,0.013702648494248626,0.1774079776475288
2023-04,27272.1,-0.03303832695537612,-0.3317928379269024
2023-04,28203.91,-0.0357393657138676,-0.3538501529823712
2023-04,29249.26,-0.03854907632634286,-0.37608496399026414
2023-04,30422,0.03267688096414845,0.47086716283842067
2023-04,29459.36,-0.029697309047791554,-0.3035549919762013
2023-04,30361,0.0016092519782451298,0.01948286357728035
2023-04,30312.22,-0.005188329229338318,-0.06051368279816349
2023-04,30470.31,0.006107907689960834,0.07580794966306503
2023-04,30285.33,0.010588624336417496,0.13473085379443606
2023-04,29968.01,-0.00742214022873533,-0.08551833118270091
2023-04,30192.1,0.03602110467374642,0.5290554307578685
2023-04,29142.36,0.03575076608784489,0.524274408988693
2023-04,28136.46,0.007304412827670248,0.09126151218181966
2023-04,27932.43,0.0015080474013073886,0.01824742355630704
2023-04,27890.37,-0.0036410025760665876,-0.04282760808874586
2023-04,27992.29,-0.005852877552332214,-0.0680171569472462
2023-04,28157.09,-0.003539287471113428,-0.041654373453705484
2023-04,28257.1,0.02425032840270136,0.33313258100196763
2023-04,27588.08,-0.01741074163405376,-0.19003892973077674
2023-04,28076.92,-0.013590961422186965,-0.15143616783951452
2023-04,28463.77,0.0024113145485344933,0.029322628776684567
2023-03,28395.3,0.008632338126787653,0.10865050058210324
2023-03,28152.28,-0.008478146021906885,-0.09712528586685887
2023-03,28393,0.03951382692880112,0.5920739812156195
2023-03,27313.73,0.009813559378430092,0.12433149196065152
2023-03,27048.29,-0.027264217135545277,-0.28230700974837186
2023-03,27806.41,0.015408744743823588,0.2014087509112179
2023-03,27384.45,-0.00846649393083121,-0.09699795362465802
2023-03,27618.28,-0.025225708537747527,-0.2640491693280532
2023-03,28333,0.03434101237135079,0.49956377771463223
2023-03,27392.32,-0.027073411909118827,-0.2806158528015258
2023-03,28154.56,0.002567438892461693,0.031248066566344157
2023-03,28082.46,0.00384702825824923,0.0471537491402052
2023-03,27974.84,0.020633142765411838,0.277720914191933
2023-03,27409.3,0.021843630444783546,0.2960247813498753
2023-03,26823.38,0.08361399923970736,1.6211705795569822
2023-03,24753.63,0.014850726075583909,0.1935098326565694
2023-03,24391.4,-0.009938606727890709,-0.11295529031982754
2023-03,24636.25,0.0165906102081399,0.2182968688264475
2023-03,24234.19,0.12763422017776582,3.2268706962185343
2023-03,21491.18,0.048158507590075006,0.7584238463218274
2023-03,20503.75,0.019996736607404975,0.2681931039972154
2023-03,20101.78,-0.006146022291011355,-0.07130958577179303
2023-03,20226.09,-0.0809038238702201,-0.6366446903310723
2023-03,22006.5,-0.002214882103435123,-0.02625718741207983
2023-03,22055.35,-0.015775895884085234,-0.17371862626792434
2023-03,22408.87,-0.003427918322330248,-0.0403682723469837
2023-03,22485.95,0.012114705988261143,0.15546507280366018
2023-03,22216.8,-0.0011617326000870065,-0.013852060145368217
2023-03,22242.64,-0.05008904358224253,-0.4602473750908672
2023-03,23415.5,-0.0060632455427674925,-0.07038096809804706
2023-03,23558.34,0.017776045842895494,0.23545434855132785
2023-02,23146.88,-0.010177093137571314,-0.11551595655524893
2023-02,23384.87,-0.0074687489919714745,-0.08603349705580099
2023-02,23560.84,0.027040811211259008,0.37737569886624556
2023-02,22940.51,-0.006981277208389591,-0.08063229654448767
2023-02,23101.79,-0.03250813928458052,-0.3273829978386097
2023-02,23878.02,0.0030303437638095065,0.036976366081524326
2023-02,23805.88,-0.01627985297429524,-0.1787813715853367
2023-02,24199.85,-0.02298502533593172,-0.24349005396808532
2023-02,24769.17,0.009065599202171759,0.11437871128549038
2023-02,24546.64,-0.0030303091841397123,-0.035763727465290995
2023-02,24621.25,0.005472235551154281,0.06767971926743299
2023-02,24487.25,-0.001964911193839458,-0.02332577813585268
2023-02,24535.46,0.014737089382454993,0.19190711794910054
2023-02,24179.13,0.08657403641726846,1.7083942353580142
2023-02,22252.63,0.028741727120252136,0.40499982122654465
2023-02,21630.92,-0.0050838375545330106,-0.059328832637129514
2023-02,21741.45,-0.003969653794879013,-0.04660944738408568
2023-02,21828.1,0.013332776253545342,0.17226306481474563
2023-02,21540.9,-0.014481574457747226,-0.160584507021041
2023-02,21857.43,-0.04798195047268938,-0.44570343378890864
2023-02,22959.05,-0.010363594356425199,-0.11751372620670186
2023-02,23199.48,0.012361119050663394,0.1588453606479554
2023-02,22916.21,0.0005715378516115699,0.006880054609368136
2023-02,22903.12,-0.021951005993470663,-0.23382614402582824
2023-02,23417.15,0.001438620634797827,0.017400700309087247
2023-02,23383.51,-0.0032625676415865,-0.038455869102387075
2023-02,23460.05,-0.009374188467636935,-0.10686794620857931
2023-02,23682.05,0.03187242489943598,0.45717624121851386
2023-01,22950.56,0.008942662681989955,0.11275059815611832
2023-01,22747.14,-0.04412375258224088,-0.4181379410245041
2023-01,23797.16,0.0342980255154397,0.4988160923905367
2023-01,23008.03,-0.0036363242681448638,-0.04277367496417539
2023-01,23092,0.00047831632653072553,0.005754919928952162
2023-01,23080.96,-0.021920278800452997,-0.23353724512026441
2023-01,23598.24,0.03027352746123846,0.43031104061947056
2023-01,22904.83,-0.004058150739015609,-0.047625451757147275
2023-01,22998.16,0.01798525485307967,0.2385052428381258
2023-01,22591.84,-0.02638375628392453,-0.27447274432299884
2023-01,23204.05,0.03968995763106764,0.5953140486158393
2023-01,22318.24,0.06583685297359465,1.1492591824895682
2023-01,20939.64,0.0077478565739350636,0.0970403391366983
2023-01,20778.65,-0.025212421796127593,-0.2639287830390099
2023-01,21316.08,0.008654636926387793,0.1089446563090053
2023-01,21133.18,0.010853198177772416,0.13830088528959417
2023-01,20906.28,0.00012342312604940453,0.0014820833220288154
2023-01,20903.7,0.05502042793946571,0.9016492892218775
2023-01,19813.55,0.052178378395601355,0.8410792228789004
2023-01,18830.98,0.07234263066182245,1.3120800105151318
2023-01,17560.6,0.00537536834355179,0.06644604976020063
2023-01,17466.71,0.016609298227030056,0.21856564790147903
2023-01,17181.34,0.01325025093385146,0.17111795553480813
